url	Claim	Trust
https://www.politifact.com/factchecks/2020/mar/03/facebook-posts/viral-image-draws-misleading-parallel-between-coro/	“In ‘Resident Evil’ the Umbrella Corporation releases a virus that infects the people of Raccoon City. A biological research lab with the exact same logo as the Umbrella Corporation can be found in the city where the coronavirus outbreak originated.”	false
https://www.politifact.com/factchecks/2020/mar/03/facebook-posts/hand-sanitizer-can-be-used-prevent-coronavirus-inf/	Sanitizer will do nothing for the coronavirus.	false
https://www.politifact.com/factchecks/2020/mar/02/facebook-posts/bovine-coronavirus-vaccine-wont-help-humans/	”America has been vaccinating cattle for coronavirus for years, yet the news tells you it’s new and gunna kill you all so go buy mask.”	false
https://www.politifact.com/factchecks/2020/mar/02/donald-trump/donald-trump-rewrites-history-about-his-russia-if-/	Donald Trump-Says the media cut out his request of Russian hackers to find Hillary Clinton’s emails “right at the end so that you don’t see the laughter, the joke.”	false
https://www.politifact.com/factchecks/2020/mar/02/yourcontent/false-news-site-publishes-unproven-story-about-flo/	YourContent-“Florida hospital reports a coronavirus ‘infestation’ with multiple confirmed patients.”	false
https://www.politifact.com/factchecks/2020/mar/02/facebook-posts/no-poll-does-not-say-38-americans-wont-drink-coron/	Poll Finds 38% of Americans Say They Will Not Drink Corona Beer Because of Virus.	false
https://www.politifact.com/factchecks/2020/mar/02/chad-wolf/n-exchange-about-coronavirus-homeland-security-chi/	Chad Wolf-The mortality rate for the flu is “right around” that of the new coronavirus: “It’s right around 2%.”	false
https://www.politifact.com/factchecks/2020/mar/02/facebook-posts/no-bernie-sanders-didnt-vote-favor-every-war-durin/	“Bernie Sanders voted in favor of every war during his tenure.”	false
https://www.politifact.com/factchecks/2020/feb/29/facebook-posts/no-democratic-senators-did-not-high-five-after-vot/	“Democrat Senators high-five after voting in favor of late-term abortion.”	false
https://www.politifact.com/factchecks/2020/feb/29/facebook-posts/no-vitamin-c-cannot-slow-or-stop-spread-coronaviru/	Says the coronavirus can be slowed or stopped with the “immediate widespread use of high doses of vitamin C.”	false
https://www.politifact.com/factchecks/2020/feb/29/facebook-posts/theres-no-proof-white-vans-external-locks-are-bein/	Says white vans with external locks are “utilized for sex trafficking.”	false
https://www.politifact.com/factchecks/2020/feb/29/viral-image/second-viral-post-pops-about-bernie-sanders-minimu/	Viral image-“Bernie Logic: Nobody can live on $7 an hour. We must raise the minimum wage to $15 an hour. Also we must raise the tax rate to 52%. $15 an hour * 52% = $7.80. $15 an hour - $7.80 = $7.20. $7.20 an hour!!!”	false
https://www.politifact.com/factchecks/2020/feb/29/viral-image/photo-used-needles-mislabeled-coming-pelosis-distr/	Viral image-Says an image of a pile of needles is from Nancy Pelosi’s congressional district in San Francisco.	false
https://www.politifact.com/factchecks/2020/feb/29/facebook-posts/obamas-energy-department-didnt-give-737-million-co/	“Nancy Pelosi’s Brother’s Company Received $737 Million from Obama’s Energy Dept!”	false
https://www.politifact.com/factchecks/2020/feb/29/facebook-posts/social-media-posts-issue-alarmist-warning-about-zi/	Sex traffickers are using a zip-tie contraption on the door handles of vehicles “to trick females into looking down and digging for something in their purse to cut with ... Once they’re distracted, boom! They are quickly forced into another vehicle, never to be seen again by their people.”	false
https://www.politifact.com/factchecks/2020/feb/28/facebook-posts/social-security-payments-have-always-been-called-b/	“The Social Security check is now (or soon will be) referred to as a ‘Federal Benefit Payment.’”	false
https://www.politifact.com/factchecks/2020/feb/27/ted-cruz/do-democrats-support-abortion-until-and-after-birt/	Ted Cruz-Says Democrats are embracing “abortion up until the moment of birth and even, horrifically, after that.”	false
https://www.politifact.com/factchecks/2020/feb/27/facebook-posts/no-cdc-isnt-recommending-men-shave-their-beard-pro/	Says the CDC recommends men shave their beards to protect against coronavirus.	false
https://www.politifact.com/factchecks/2020/feb/27/blog-posting/obama-never-ordered-cia-train-members-isis/	Bloggers-“Obama ordered CIA to train ISIS Jihadists”	false
https://www.politifact.com/factchecks/2020/feb/27/blog-posting/no-bernie-sanders-did-not-collaborate-marxist-regi/	Bloggers-Says Bernie Sanders “collaborated with Marxist regimes in the Soviet Union, Nicaragua and Cuba.”	false
https://www.politifact.com/factchecks/2020/feb/27/viral-image/facebook-post-overreaches-claiming-its-ok-kill-new/	Viral image-Says it’s “OK to kill babies once born” in Virginia.	false
https://www.politifact.com/factchecks/2020/feb/27/rush-limbaugh/fact-checking-rush-limbaughs-misleading-claim-new-/	Rush Limbaugh-“The coronavirus is the common cold, folks.”	false
https://www.politifact.com/factchecks/2020/feb/26/facebook-posts/chinese-billionaire-floats-conspiracy-about-corona/	"Coronavirus patients are being ""cremated alive"" in China."	false
https://www.politifact.com/factchecks/2020/feb/26/viral-image/book-end-days-described-illness-2020-not-wuhan-400/	Viral image-Says the 2008 book “End of Days” predicted the current coronavirus outbreak.	false
https://www.politifact.com/factchecks/2020/feb/26/facebook-posts/ice-says-its-not-patrolling-polling-locations-elec/	Says U.S. Immigration and Customs Enforcement “will be at every polling station” on Nov. 3, 2020.	false
https://www.politifact.com/factchecks/2020/feb/25/facebook-posts/old-south-african-warning-repurposed-us-census-hoa/	There is a group going to homes and pretending to be officials from home affairs. They have documents with the letterhead Department of Home Affairs and claim to be confirming that everyone has a valid ID for the upcoming census. They are robbing homes.	false
https://www.politifact.com/factchecks/2020/feb/25/facebook-posts/fact-checking-ties-between-bernie-sanders-socialis/	“Socialist Workers Party leader Bernie Sanders supported Ayatollah Khomeini against the US, condemned president Carter for imperialism, and accused the hostages of being CIA spies.”	false
https://www.politifact.com/factchecks/2020/feb/25/blog-posting/made-will-smith-quote-resurfaces-pro-trump-blog-si/	Bloggers-Quotes actor Will Smith as saying: “I’m not afraid to say that Trump and his supporters are ba…”	false
https://www.politifact.com/factchecks/2020/feb/25/facebook-posts/video-footage-shows-bernie-sanders-talking-about-r/	Say Bernie Sanders said, “Italians are gangsters and Irish are drunk and Jews are greedy and black people smell.”	false
https://www.politifact.com/factchecks/2020/feb/25/facebook-posts/no-california-mayor-did-not-write-column-explains-/	“The mayor of Livermore California explains Trump’s popularity and success.”	false
https://www.politifact.com/factchecks/2020/feb/25/facebook-posts/liberal-facebook-groups-blogs-fabricate-devin-nune/	Rep. Devin Nunes, R-Calif., said “defending Trump is more important than the United States.”	false
https://www.politifact.com/factchecks/2020/feb/25/facebook-posts/no-evidence-united-kingdom-preparing-lockdown-over/	“Breaking: UK Prepares For Full Lockdown After Hundreds Of New Cases — Wuhan Super Virus Updates.”	false
https://www.politifact.com/factchecks/2020/feb/25/viral-image/photo-air-force-one-daytona-500-outdated/	Viral image-A photo shows Air Force One at the 2020 Daytona 500.	false
https://www.politifact.com/factchecks/2020/feb/24/todd-gilbert/contrary-todd-gilbert-us-isnt-reducing-carbon-emis/	Todd Gilbert-“America’s carbon emissions are being reduced at a rate far higher than any country in the world.”	false
https://www.politifact.com/factchecks/2020/feb/21/facebook-posts/viral-post-criticizes-sanders-math-health-care-tax/	“Bernie Sanders wants free health care for all and was asked how he would pay for it. His answer was raise taxes to 52% on anybody making over $29,000 per year.”	false
https://www.politifact.com/factchecks/2020/feb/21/elizabeth-warren/elizabeth-warren-wrong-say-amy-klobuchars-health-p/	Elizabeth Warren-Amy, I looked online at your (health care) plan. It’s two paragraphs.	false
https://www.politifact.com/factchecks/2020/feb/20/blog-posting/no-un-not-planning-implant-world-biometric-ids/	Bloggers-Says the United Nations plans to “implant everyone with a biometric ID.”	false
https://www.politifact.com/factchecks/2020/feb/20/viral-image/supposed-maxine-waters-tweet-about-gun-owners-isnt/	Viral image-Says Maxine Waters tweeted, “Every single gun owner I have talked to has told me, ‘As soon as I walked out of that gun store, I felt a killer growing inside of me.’ When will we acknowledge there is no such thing as a responsible gun owner?”	false
https://www.politifact.com/factchecks/2020/feb/20/viral-image/ilhan-omar-didnt-break-law-when-she-used-quran-tak/	Viral image-Says if you take the oath of office on the Koran, “then you have committed treason.”	false
https://www.politifact.com/factchecks/2020/feb/20/viral-image/donald-trump-isnt-really-much-taller-michael-bloom/	Viral image-Says a photo shows the height difference between Donald Trump and Mike Bloomberg.	false
https://www.politifact.com/factchecks/2020/feb/20/facebook-posts/starbucks-exec-didnt-say-she-dislikes-white-people/	“Starbucks CEO Has Admitted She Doesnt Like White People”	false
https://www.politifact.com/factchecks/2020/feb/19/blog-posting/no-pete-buttigieg-didnt-claim-bible-says-babies-ca/	Bloggers-“Pete Buttigieg claims Bible says babies can be aborted ‘up to their first breath.’”	false
https://www.politifact.com/factchecks/2020/feb/18/instagram-posts/isnt-photo-bernie-sanders-stonewall/	Photo shows Bernie Sanders at the 1969 Stonewall riots.	false
https://www.politifact.com/factchecks/2020/feb/18/facebook-posts/no-guns-seized-home-new-mexico-gov-michelle-lujan-/	After pushing through a red flag law in the New Mexico Senate, Gov. Michelle Lujan Grisham “has had the firearms of her guards and household seized.”	false
https://www.politifact.com/factchecks/2020/feb/18/facebook-posts/conspiracy-theory-tries-connect-clintons-kate-spad/	Says Kate Spade worked with the Clintons and suggests they were involved in her death.	false
https://www.politifact.com/factchecks/2020/feb/17/facebook-posts/image-shared-facebook-claims-ku-klux-klan-endorsed/	“The KKK officially endorses Trump 2020.”	false
https://www.politifact.com/factchecks/2020/feb/14/facebook-posts/medical-masks-should-be-worn-colored-side-out/	“When using a medical mask you’re supposed to use… white side out (this is the filter part) for when you’re not sick.”	false
https://www.politifact.com/factchecks/2020/feb/14/viral-image/image-appears-show-joe-biden-groping-woman-altered/	Viral image-Says a photo shows Joe Biden groping a woman.	false
https://www.politifact.com/factchecks/2020/feb/14/blog-posting/no-colorado-school-didnt-force-students-wear-musli/	Bloggers-“Colorado school forces students to wear hijabs.”	false
https://www.politifact.com/factchecks/2020/feb/14/viral-image/no-evidence-bill-murray-said-about-lawmakers-lying/	Viral image-Says Bill Murray said, “So if we lie to the government, it’s a felony. But if they lie to us it's politics.”	false
https://www.politifact.com/factchecks/2020/feb/13/joe-biden/does-medicare-all-cost-more-entire-budget-biden-sa/	"Joe Biden-Sanders’ “Medicare for All” plan ""would cost more than the entire federal budget that we spend now."	false
